cohort_id,cohort_version,freeze_date,freeze_date_tag,snapshot_read_only,record_id,doi,year,outcome_id,target_name,matrix_before,matrix_after,treatment_process,outcome_type,reported_outcome_value,reported_outcome_unit,calculated_by_llm,paired_data_status,reported_outcome_value_min,reported_outcome_value_max,repair_applied,linked_measurement_ids,extraction_source,extraction_model,prompt_rule_version,value_scope,inter_run_agreement,normalized_target_name,normalized_arg_class,normalized_target_type,target_scope,target_eligibility_for_quant,normalized_matrix_before,matrix_before_group,normalized_matrix_after,matrix_after_group,normalized_treatment_process,treatment_group,matrix_transition_type,matrix_transition_before_class,matrix_transition_after_class,normalized_outcome_type,outcome_group,normalized_outcome_unit,outcome_unit_family,log_harmonization_status,outcome_direction,normalized_paired_data_status,valid_for_removal_synthesis,pairing_quality_flag,processing_stream,direction_inference_label,direction_inference_confidence,analysis_value,value_parse_method,gene_family,route,outlier_flag,rescued_normalized_treatment_process,rescued_treatment_group,rescued_technology_supergroup,technology_supergroup,technology_supergroup_4group
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0564,10.1016/j.scitotenv.2023.168313,2024,O_001079,tetW,influent,effluent,all processes,removal_efficiency,98.53,%,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,tetW,tetracycline resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,all processes,unclear,cross_stage_route,influent,final_effluent,removal_efficiency,quantitative_removal,percent_removal,removal_percent,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,98.53,single_numeric,tet,influent_to_final_effluent,,A2O,secondary_biological_treatment,membrane,membrane,membrane
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0564,10.1016/j.scitotenv.2023.168313,2024,O_001080,ermB,influent,effluent,all processes,removal_efficiency,97.65,%,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,ermB,macrolide-lincosamide-streptogramin resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,all processes,unclear,cross_stage_route,influent,final_effluent,removal_efficiency,quantitative_removal,percent_removal,removal_percent,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,97.65,single_numeric,erm,influent_to_final_effluent,,A2O,secondary_biological_treatment,membrane,membrane,membrane
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0564,10.1016/j.scitotenv.2023.168313,2024,O_001081,tetO,influent,effluent,all processes,removal_efficiency,96.9,%,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,tetO,tetracycline resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,all processes,unclear,cross_stage_route,influent,final_effluent,removal_efficiency,quantitative_removal,percent_removal,removal_percent,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,96.9,single_numeric,tet,influent_to_final_effluent,,A2O,secondary_biological_treatment,membrane,membrane,membrane
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0564,10.1016/j.scitotenv.2023.168313,2024,O_001082,tetA,influent,effluent,all processes,removal_efficiency,96.53,%,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,tetA,tetracycline resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,all processes,unclear,cross_stage_route,influent,final_effluent,removal_efficiency,quantitative_removal,percent_removal,removal_percent,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,96.53,single_numeric,tet,influent_to_final_effluent,,A2O,secondary_biological_treatment,membrane,membrane,membrane
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0564,10.1016/j.scitotenv.2023.168313,2024,O_001083,sul1,influent,effluent,all processes,removal_efficiency,94.59,%,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,sul1,sulfonamide resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,all processes,unclear,cross_stage_route,influent,final_effluent,removal_efficiency,quantitative_removal,percent_removal,removal_percent,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,94.59,single_numeric,sul,influent_to_final_effluent,,A2O,secondary_biological_treatment,membrane,membrane,membrane
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0564,10.1016/j.scitotenv.2023.168313,2024,O_001084,qnrS,influent,effluent,all processes,removal_efficiency,93.43,%,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,qnrS,quinolone resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,all processes,unclear,cross_stage_route,influent,final_effluent,removal_efficiency,quantitative_removal,percent_removal,removal_percent,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,93.43,single_numeric,qnr,influent_to_final_effluent,,A2O,secondary_biological_treatment,membrane,membrane,membrane
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0564,10.1016/j.scitotenv.2023.168313,2024,O_001085,sul2,influent,effluent,all processes,removal_efficiency,91.2,%,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,sul2,sulfonamide resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,all processes,unclear,cross_stage_route,influent,final_effluent,removal_efficiency,quantitative_removal,percent_removal,removal_percent,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,91.2,single_numeric,sul,influent_to_final_effluent,,A2O,secondary_biological_treatment,membrane,membrane,membrane
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0564,10.1016/j.scitotenv.2023.168313,2024,O_001086,ermC,influent,effluent,all processes,removal_efficiency,84.89,%,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,ermC,macrolide-lincosamide-streptogramin resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,all processes,unclear,cross_stage_route,influent,final_effluent,removal_efficiency,quantitative_removal,percent_removal,removal_percent,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,84.89,single_numeric,erm,influent_to_final_effluent,,A2O,secondary_biological_treatment,membrane,membrane,membrane
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0569,10.1016/j.psep.2024.10.092,2024,O_001089,qnrS,influent,effluent,reactive electrochemical ceramic membrane,reduction,85.21,percent,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,qnrS,quinolone resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,reactive electrochemical ceramic membrane,unclear,cross_stage_route,influent,final_effluent,reduction,quantitative_removal,percent_removal,removal_percent,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,85.21,single_numeric,qnr,influent_to_final_effluent,,electrochemical,advanced_oxidation,physicochemical,physicochemical,physicochemical
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0570,10.1007/s11356-024-35832-z,2025,O_001091,qnrB,influent,effluent,township WWTPs,removal_efficiency,91.57,%,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,qnrB,quinolone resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,township WWTPs,unclear,cross_stage_route,influent,final_effluent,removal_efficiency,quantitative_removal,percent_removal,removal_percent,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,91.57,single_numeric,qnr,influent_to_final_effluent,,UV_disinfection,tertiary_disinfection,membrane,membrane,membrane
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0570,10.1007/s11356-024-35832-z,2025,O_001092,qnrS,influent,effluent,township WWTPs,removal_efficiency,91.56,%,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,qnrS,quinolone resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,township WWTPs,unclear,cross_stage_route,influent,final_effluent,removal_efficiency,quantitative_removal,percent_removal,removal_percent,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,91.56,single_numeric,qnr,influent_to_final_effluent,,UV_disinfection,tertiary_disinfection,membrane,membrane,membrane
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0570,10.1007/s11356-024-35832-z,2025,O_001093,ermB,influent,effluent,township WWTPs,removal_efficiency,91.44,%,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,ermB,macrolide-lincosamide-streptogramin resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,township WWTPs,unclear,cross_stage_route,influent,final_effluent,removal_efficiency,quantitative_removal,percent_removal,removal_percent,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,91.44,single_numeric,erm,influent_to_final_effluent,,UV_disinfection,tertiary_disinfection,membrane,membrane,membrane
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0591,10.1007/s11356-022-24545-w,2023,O_001118,blaCTX-M,influent,final effluent,MWWTP,reduction,4.54,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,blaCTX-M,beta-lactam resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,MWWTP,unclear,cross_stage_route,influent,final_effluent,reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,4.54,single_numeric,bla,influent_to_final_effluent,,coagulation,physicochemical_treatment,physicochemical,physicochemical,physicochemical
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0591,10.1007/s11356-022-24545-w,2023,O_001119,tetA,influent,final effluent,MWWTP,reduction,4.47,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,tetA,tetracycline resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,MWWTP,unclear,cross_stage_route,influent,final_effluent,reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,4.47,single_numeric,tet,influent_to_final_effluent,,coagulation,physicochemical_treatment,physicochemical,physicochemical,physicochemical
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0591,10.1007/s11356-022-24545-w,2023,O_001120,sul1,influent,final effluent,MWWTP,reduction,4.07,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,sul1,sulfonamide resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,MWWTP,unclear,cross_stage_route,influent,final_effluent,reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,4.07,single_numeric,sul,influent_to_final_effluent,,coagulation,physicochemical_treatment,physicochemical,physicochemical,physicochemical
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0591,10.1007/s11356-022-24545-w,2023,O_001121,aadA,influent,final effluent,MWWTP,reduction,4.02,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,aadA,aminoglycoside resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,MWWTP,unclear,cross_stage_route,influent,final_effluent,reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,4.02,single_numeric,other,influent_to_final_effluent,,coagulation,physicochemical_treatment,physicochemical,physicochemical,physicochemical
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0591,10.1007/s11356-022-24545-w,2023,O_001122,ermB,influent,final effluent,MWWTP,reduction,3.64,log,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,ermB,macrolide-lincosamide-streptogramin resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,MWWTP,unclear,cross_stage_route,influent,final_effluent,reduction,quantitative_removal,log_reduction,log_reduction,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,3.64,single_numeric,erm,influent_to_final_effluent,,coagulation,physicochemical_treatment,physicochemical,physicochemical,physicochemical
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0595,10.1016/j.jece.2025.116510,2025,O_001129,sul1,influent,effluent,baffled photobioreactor,removal_efficiency,12.3,%,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,sul1,sulfonamide resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,baffled photobioreactor,unclear,cross_stage_route,influent,final_effluent,removal_efficiency,quantitative_removal,percent_removal,removal_percent,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,12.3,single_numeric,sul,influent_to_final_effluent,,baffled photobioreactor | cyanobacteria-bacteria consortium in baffled photobioreactor,unclear,unclear,unclear,unclear
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0595,10.1016/j.jece.2025.116510,2025,O_001130,intl1,influent,effluent,baffled photobioreactor,removal_efficiency,11.36,%,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,influent,liquid_influent,final_effluent,liquid_effluent,baffled photobioreactor,unclear,cross_stage_route,influent,final_effluent,removal_efficiency,quantitative_removal,percent_removal,removal_percent,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,11.36,single_numeric,intI1,influent_to_final_effluent,,baffled photobioreactor | cyanobacteria-bacteria consortium in baffled photobioreactor,unclear,unclear,unclear,unclear
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0595,10.1016/j.jece.2025.116510,2025,O_001131,sul2,influent,effluent,baffled photobioreactor,reduction,10.0,%,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,sul2,sulfonamide resistance,ARG,gene_specific,Yes,influent,liquid_influent,final_effluent,liquid_effluent,baffled photobioreactor,unclear,cross_stage_route,influent,final_effluent,reduction,quantitative_removal,percent_removal,removal_percent,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,10.0,single_numeric,sul,influent_to_final_effluent,,baffled photobioreactor | cyanobacteria-bacteria consortium in baffled photobioreactor,unclear,unclear,unclear,unclear
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0612,10.1021/acsestwater.5c00883,2025,O_001155,ampC,primary influent,final effluent,activated sludge,log_reduction,2.54,log10,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,ampC,beta-lactam resistance,ARG,gene_specific,Yes,primary influent,unclear,final_effluent,liquid_effluent,activated_sludge,secondary_biological_treatment,cross_stage_route,influent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,harmonized_log_reduction,removal,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,2.54,single_numeric,bla,influent_to_final_effluent,,activated_sludge,secondary_biological_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0612,10.1021/acsestwater.5c00883,2025,O_001156,blaOXA,primary influent,final effluent,activated sludge,log_reduction,3.0,log10,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,blaOXA,beta-lactam resistance,ARG,gene_specific,Yes,primary influent,unclear,final_effluent,liquid_effluent,activated_sludge,secondary_biological_treatment,cross_stage_route,influent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,harmonized_log_reduction,removal,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,3.0,single_numeric,bla,influent_to_final_effluent,,activated_sludge,secondary_biological_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0612,10.1021/acsestwater.5c00883,2025,O_001157,blaTEM,primary influent,final effluent,activated sludge,log_reduction,3.15,log10,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,blaTEM,beta-lactam resistance,ARG,gene_specific,Yes,primary influent,unclear,final_effluent,liquid_effluent,activated_sludge,secondary_biological_treatment,cross_stage_route,influent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,harmonized_log_reduction,removal,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,3.15,single_numeric,bla,influent_to_final_effluent,,activated_sludge,secondary_biological_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0612,10.1021/acsestwater.5c00883,2025,O_001158,ermB,primary influent,final effluent,activated sludge,log_reduction,3.05,log10,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,ermB,macrolide-lincosamide-streptogramin resistance,ARG,gene_specific,Yes,primary influent,unclear,final_effluent,liquid_effluent,activated_sludge,secondary_biological_treatment,cross_stage_route,influent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,harmonized_log_reduction,removal,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,3.05,single_numeric,erm,influent_to_final_effluent,,activated_sludge,secondary_biological_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0612,10.1021/acsestwater.5c00883,2025,O_001159,mefA,primary influent,final effluent,activated sludge,log_reduction,3.1,log10,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,mefA,macrolide resistance,ARG,gene_specific,Yes,primary influent,unclear,final_effluent,liquid_effluent,activated_sludge,secondary_biological_treatment,cross_stage_route,influent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,harmonized_log_reduction,removal,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,3.1,single_numeric,erm,influent_to_final_effluent,,activated_sludge,secondary_biological_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0612,10.1021/acsestwater.5c00883,2025,O_001160,sul1,primary influent,final effluent,activated sludge,log_reduction,2.29,log10,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,sul1,sulfonamide resistance,ARG,gene_specific,Yes,primary influent,unclear,final_effluent,liquid_effluent,activated_sludge,secondary_biological_treatment,cross_stage_route,influent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,harmonized_log_reduction,removal,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,2.29,single_numeric,sul,influent_to_final_effluent,,activated_sludge,secondary_biological_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0612,10.1021/acsestwater.5c00883,2025,O_001161,tetQ,primary influent,final effluent,activated sludge,log_reduction,3.1,log10,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,tetQ,tetracycline resistance,ARG,gene_specific,Yes,primary influent,unclear,final_effluent,liquid_effluent,activated_sludge,secondary_biological_treatment,cross_stage_route,influent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,harmonized_log_reduction,removal,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,3.1,single_numeric,tet,influent_to_final_effluent,,activated_sludge,secondary_biological_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0612,10.1021/acsestwater.5c00883,2025,O_001162,tetW,primary influent,final effluent,activated sludge,log_reduction,2.89,log10,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,tetW,tetracycline resistance,ARG,gene_specific,Yes,primary influent,unclear,final_effluent,liquid_effluent,activated_sludge,secondary_biological_treatment,cross_stage_route,influent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,harmonized_log_reduction,removal,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,2.89,single_numeric,tet,influent_to_final_effluent,,activated_sludge,secondary_biological_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0612,10.1021/acsestwater.5c00883,2025,O_001163,vanA,primary influent,final effluent,activated sludge,log_reduction,2.32,log10,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,vanA,glycopeptide resistance,ARG,gene_specific,Yes,primary influent,unclear,final_effluent,liquid_effluent,activated_sludge,secondary_biological_treatment,cross_stage_route,influent,final_effluent,log_reduction,quantitative_removal,log_reduction,log_reduction,harmonized_log_reduction,removal,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,2.32,single_numeric,other,influent_to_final_effluent,,activated_sludge,secondary_biological_treatment,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0620,10.1016/j.cej.2023.146916,2023,O_001182,intI1,secondary effluent,treated effluent,PMS/O3,reduction,78.0,percent,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,secondary_effluent,liquid_effluent,final_effluent,liquid_effluent,PMS/O3,unclear,cross_stage_route,secondary_effluent,final_effluent,reduction,quantitative_removal,percent_removal,removal_percent,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,78.0,single_numeric,intI1,secondary_effluent_to_final_effluent,,advanced_oxidation,advanced_oxidation,physicochemical,physicochemical,physicochemical
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0620,10.1016/j.cej.2023.146916,2023,O_001183,intI1,secondary effluent,treated effluent,ozonation,reduction,66.0,percent,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,secondary_effluent,liquid_effluent,final_effluent,liquid_effluent,ozonation,tertiary_disinfection,cross_stage_route,secondary_effluent,final_effluent,reduction,quantitative_removal,percent_removal,removal_percent,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,66.0,single_numeric,intI1,secondary_effluent_to_final_effluent,,ozonation,tertiary_disinfection,disinfection,disinfection,disinfection
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0692,10.1016/j.scitotenv.2024.171555,2024,O_001285,intI1,mixed sludge,thermophilic anaerobically digested sludge,thermophilic anaerobic digestion,removal_efficiency,91.5,%,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,mixed sludge,unclear,thermophilic anaerobically digested sludge,unclear,anaerobic_digestion,anaerobic_digestion,cross_stage_route,sewage_sludge,anaerobic_sludge,removal_efficiency,quantitative_removal,percent_removal,removal_percent,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,91.5,single_numeric,intI1,sewage_sludge_to_anaerobic_sludge,,anaerobic_digestion,anaerobic_digestion,biological-advanced,biological,biological
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0692,10.1016/j.scitotenv.2024.171555,2024,O_001287,intI1,mixed sludge,thermophilic anaerobically digested sludge,thermophilic anaerobic digestion,removal_efficiency,92.6,%,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,mixed sludge,unclear,thermophilic anaerobically digested sludge,unclear,anaerobic_digestion,anaerobic_digestion,cross_stage_route,sewage_sludge,anaerobic_sludge,removal_efficiency,quantitative_removal,percent_removal,removal_percent,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,92.6,single_numeric,intI1,sewage_sludge_to_anaerobic_sludge,,anaerobic_digestion,anaerobic_digestion,biological-advanced,biological,biological
M1_AXIS1_REMOVAL_CROSS_STAGE_ROUTE,v1.0,2026-06-27,20260627,Yes,R0692,10.1016/j.scitotenv.2024.171555,2024,O_001289,intI1,mixed sludge,thermophilic anaerobically digested sludge,thermophilic anaerobic digestion,removal_efficiency,91.8,%,No,valid_before_after_pair,,,,,text_only_gpt5.4mini,gpt-5.4-mini,,target_specific_inferred_legacy,,intI1,mobile genetic element marker,intI1_marker,mge_marker,Yes,mixed sludge,unclear,thermophilic anaerobically digested sludge,unclear,anaerobic_digestion,anaerobic_digestion,cross_stage_route,sewage_sludge,anaerobic_sludge,removal_efficiency,quantitative_removal,percent_removal,removal_percent,not_applicable,,valid_before_after_pair,Yes,ok,quantitative_core_inferred,not_applicable,,91.8,single_numeric,intI1,sewage_sludge_to_anaerobic_sludge,,anaerobic_digestion,anaerobic_digestion,biological-advanced,biological,biological
